consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria
50.4,True,3.0,Casa,0.0,EFICIENTE
54.94,True,4.0,Casa,0.08,EFICIENTE
21.8,True,4.0,Casa,0.08,EFICIENTE
83.37,True,5.0,Casa,0.0,MODERADO
92.81,True,8.0,Casa,0.1,MODERADO
80.34,True,6.0,Casa,0.48,MODERADO
4.02,True,1.0,Casa,0.0,EFICIENTE
51.0,True,1.0,Casa,0.0,MODERADO
93.23,True,8.0,Casa,0.07,MODERADO
36.02,True,9.0,Casa,0.38,EFICIENTE
25.28,True,4.0,Casa,0.17,EFICIENTE
13.76,True,1.0,Casa,0.0,EFICIENTE
2.56,True,0.0,Casa,0.0,EFICIENTE
65.93,True,3.0,Casa,0.07,MODERADO
7.3,True,0.0,Casa,0.0,EFICIENTE
83.44,True,7.0,Casa,0.05,MODERADO
112.16,True,5.0,Casa,0.1,MODERADO
180.51,True,5.0,Casa,0.0,INEFICIENTE
75.85,True,6.0,Casa,0.15,MODERADO
57.3,True,4.0,Casa,0.19,MODERADO
56.61,True,3.0,Casa,0.23,MODERADO
45.72,True,6.0,Casa,0.07,EFICIENTE
22.61,True,4.0,Casa,0.11,EFICIENTE
38.18,True,5.0,Casa,0.0,EFICIENTE
127.79,True,6.0,Casa,0.19,INEFICIENTE
16.79,True,3.0,Casa,0.0,EFICIENTE
15.38,True,3.0,Casa,0.0,EFICIENTE
5.48,True,0.0,Casa,0.0,EFICIENTE
94.24,True,6.0,Casa,0.08,MODERADO
107.5,True,8.0,Casa,0.13,MODERADO
45.38,True,5.0,Casa,0.13,EFICIENTE
83.25,True,3.0,Casa,0.23,INEFICIENTE
91.2,True,6.0,Casa,0.11,MODERADO
13.31,True,3.0,Casa,0.08,EFICIENTE
67.22,True,4.0,Casa,0.0,MODERADO
76.05,True,6.0,Casa,0.19,MODERADO
63.99,True,8.0,Casa,0.19,MODERADO
58.93,True,7.0,Casa,0.02,EFICIENTE
76.39,True,6.0,Casa,0.0,MODERADO
56.12,True,6.0,Casa,0.01,EFICIENTE
106.1,True,9.0,Casa,0.24,INEFICIENTE
146.95,True,13.0,Casa,0.88,INEFICIENTE
63.41,True,4.0,Casa,0.1,MODERADO
63.8,True,5.0,Casa,0.08,MODERADO
94.82,True,12.0,Casa,0.27,MODERADO
53.97,True,3.0,Casa,0.0,EFICIENTE
85.69,True,8.0,Casa,0.23,INEFICIENTE
55.96,True,7.0,Casa,0.0,EFICIENTE
75.9,True,6.0,Casa,0.08,MODERADO
81.63,True,9.0,Casa,0.38,MODERADO
72.12,True,6.0,Casa,0.11,MODERADO
172.92,True,15.0,Casa,0.85,INEFICIENTE
65.57,True,4.0,Casa,0.43,MODERADO
91.4,True,6.0,Casa,0.1,MODERADO
111.82,True,9.0,Casa,0.4,INEFICIENTE
48.37,True,7.0,Casa,0.1,EFICIENTE
27.97,True,1.0,Casa,0.0,MODERADO
107.77,True,7.0,Casa,0.22,INEFICIENTE
75.01,True,7.0,Casa,0.12,MODERADO
98.41,True,6.0,Casa,0.12,MODERADO
1.37,True,0.0,Casa,0.0,EFICIENTE
133.37,True,10.0,Casa,0.34,INEFICIENTE
176.07,True,25.0,Casa,0.67,INEFICIENTE
71.92,True,4.0,Casa,0.1,MODERADO
122.39,True,11.0,Casa,0.19,INEFICIENTE
75.13,True,6.0,Casa,0.19,MODERADO
109.76,True,11.0,Casa,0.34,MODERADO
114.29,True,6.0,Casa,0.29,INEFICIENTE
77.02,True,5.0,Casa,0.29,MODERADO
61.98,True,8.0,Casa,0.3,MODERADO
74.26,True,2.0,Casa,0.19,INEFICIENTE
13.04,True,1.0,Casa,0.29,MODERADO
11.09,True,5.0,Casa,0.12,EFICIENTE
69.45,True,9.0,Casa,0.03,EFICIENTE
138.22,True,14.0,Casa,0.27,INEFICIENTE
73.95,True,5.0,Casa,0.1,MODERADO
79.73,True,1.0,Casa,0.0,MODERADO
72.85,True,7.0,Casa,0.11,MODERADO
16.94,True,3.0,Casa,0.0,EFICIENTE
1.37,True,0.0,Casa,0.0,EFICIENTE
86.86,True,7.0,Casa,0.19,INEFICIENTE
123.96,True,7.0,Casa,0.24,INEFICIENTE
78.22,True,4.0,Casa,0.1,MODERADO
86.27,True,6.0,Casa,0.03,MODERADO
309.7,True,21.0,Casa,2.88,INEFICIENTE
16.99,True,2.0,Casa,0.0,EFICIENTE
140.88,True,11.0,Casa,0.49,INEFICIENTE
24.75,True,3.0,Casa,0.0,EFICIENTE
7.3,True,0.0,Casa,0.0,EFICIENTE
10.36,True,2.0,Casa,0.0,EFICIENTE
173.37,True,15.0,Casa,0.0,INEFICIENTE
3.13,True,2.0,Casa,0.0,EFICIENTE
81.49,True,6.0,Casa,0.04,MODERADO
60.11,True,2.0,Casa,0.0,MODERADO
53.55,True,5.0,Casa,0.05,EFICIENTE
224.75,True,12.0,Casa,0.23,INEFICIENTE
72.15,True,6.0,Casa,0.19,MODERADO
31.56,True,4.0,Casa,0.0,EFICIENTE
67.07,True,6.0,Casa,0.1,MODERADO
66.45,True,6.0,Casa,0.49,MODERADO
82.59,True,9.0,Casa,0.1,EFICIENTE
66.58,True,5.0,Casa,0.1,MODERADO
29.23,True,5.0,Casa,0.05,EFICIENTE
20.14,True,1.0,Casa,0.0,EFICIENTE
9.1,True,2.0,Casa,0.0,EFICIENTE
10.5,True,0.0,Casa,0.0,EFICIENTE
58.7,True,7.0,Casa,0.13,EFICIENTE
87.28,True,9.0,Casa,0.1,MODERADO
6.7,True,0.0,Casa,0.0,EFICIENTE
39.84,True,6.0,Casa,0.04,EFICIENTE
49.85,True,10.0,Casa,0.28,EFICIENTE
83.21,True,8.0,Casa,0.5,INEFICIENTE
119.67,True,11.0,Casa,0.32,INEFICIENTE
89.69,True,12.0,Casa,0.27,MODERADO
321.51,True,18.0,Casa,2.72,INEFICIENTE
162.88,True,13.0,Casa,1.57,INEFICIENTE
291.09,True,16.0,Casa,3.31,INEFICIENTE
119.14,True,6.0,Casa,0.49,INEFICIENTE
435.29,True,24.0,Casa,5.53,INEFICIENTE
141.37,True,11.0,Casa,1.11,INEFICIENTE
201.96,True,16.0,Casa,1.92,INEFICIENTE
302.37,True,18.0,Casa,1.22,INEFICIENTE
60.22,True,7.0,Casa,0.23,MODERADO
117.72,True,5.0,Casa,0.31,INEFICIENTE
297.16,True,10.0,Casa,4.59,INEFICIENTE
133.71,True,14.0,Casa,0.63,INEFICIENTE
164.76,True,7.0,Casa,2.58,INEFICIENTE
170.26,True,8.0,Casa,1.53,INEFICIENTE
148.18,True,13.0,Casa,0.74,INEFICIENTE
108.77,True,7.0,Casa,0.04,MODERADO
154.35,True,15.0,Casa,1.71,INEFICIENTE
78.23,True,5.0,Casa,0.03,MODERADO
56.45,True,8.0,Casa,0.0,EFICIENTE
191.41,True,10.0,Casa,0.34,INEFICIENTE
472.22,True,11.0,Casa,8.12,INEFICIENTE
325.89,True,7.0,Casa,5.59,INEFICIENTE
67.77,True,7.0,Casa,0.36,MODERADO
281.18,True,18.0,Casa,3.57,INEFICIENTE
73.98,True,5.0,Casa,0.11,MODERADO
162.77,True,12.0,Casa,0.66,INEFICIENTE
228.02,True,26.0,Casa,2.33,INEFICIENTE
226.42,True,27.0,Casa,2.47,INEFICIENTE
14.12,True,1.0,Casa,0.17,EFICIENTE
361.36,True,14.0,Casa,5.93,INEFICIENTE
254.65,True,13.0,Casa,4.04,INEFICIENTE
348.03,True,12.0,Casa,3.97,INEFICIENTE
299.43,True,18.0,Casa,3.53,INEFICIENTE
288.33,True,19.0,Casa,2.9,INEFICIENTE
205.19,True,12.0,Casa,2.28,INEFICIENTE
2.64,True,1.0,Vivienda_compartida,0.0,EFICIENTE
355.44,True,19.0,Casa,3.13,INEFICIENTE
222.32,True,17.0,Casa,1.74,INEFICIENTE
161.24,True,20.0,Casa,1.45,INEFICIENTE
60.58,True,9.0,Casa,0.2,MODERADO
92.4,True,8.0,Casa,0.93,INEFICIENTE
160.27,True,10.0,Casa,0.34,INEFICIENTE
113.79,True,10.0,Casa,1.44,INEFICIENTE
119.29,True,8.0,Casa,1.2,INEFICIENTE
216.67,True,13.0,Casa,0.71,INEFICIENTE
156.7,True,13.0,Casa,1.11,INEFICIENTE
119.01,True,10.0,Casa,0.34,INEFICIENTE
250.88,True,14.0,Casa,2.93,INEFICIENTE
391.7,True,21.0,Casa,3.99,INEFICIENTE
65.03,True,6.0,Casa,0.0,MODERADO
62.14,True,8.0,Casa,0.16,EFICIENTE
97.33,True,10.0,Casa,0.56,MODERADO
90.11,True,7.0,Casa,0.53,INEFICIENTE
116.3,True,10.0,Casa,0.21,INEFICIENTE
129.63,True,13.0,Casa,0.7,INEFICIENTE
174.93,True,12.0,Casa,2.25,INEFICIENTE
352.12,True,31.0,Casa,4.23,INEFICIENTE
89.23,True,10.0,Casa,0.49,MODERADO
120.18,True,9.0,Casa,0.24,INEFICIENTE
87.72,True,9.0,Casa,0.18,MODERADO
39.8,True,5.0,Casa,0.07,EFICIENTE
306.53,True,18.0,Casa,4.02,INEFICIENTE
53.11,True,5.0,Casa,0.08,EFICIENTE
13.6,True,3.0,Casa,0.08,EFICIENTE
66.88,True,7.0,Casa,0.02,EFICIENTE
160.53,True,12.0,Casa,1.48,INEFICIENTE
192.24,True,10.0,Casa,2.41,INEFICIENTE
264.45,True,23.0,Casa,3.22,INEFICIENTE
135.73,True,14.0,Casa,0.63,INEFICIENTE
121.23,True,5.0,Casa,0.46,INEFICIENTE
81.96,True,12.0,Casa,0.04,EFICIENTE
94.66,True,9.0,Casa,0.46,INEFICIENTE
605.91,True,25.0,Casa,10.46,INEFICIENTE
296.58,True,18.0,Casa,2.34,INEFICIENTE
89.02,True,17.0,Casa,0.3,MODERADO
296.83,True,25.0,Casa,3.4,INEFICIENTE
346.83,True,18.0,Casa,3.46,INEFICIENTE
526.11,True,35.0,Casa,6.77,INEFICIENTE
73.49,True,6.0,Casa,0.06,MODERADO
126.34,True,20.0,Casa,1.19,INEFICIENTE
38.47,True,3.0,Casa,0.23,MODERADO
280.66,True,29.0,Casa,3.72,INEFICIENTE
114.35,True,20.0,Casa,0.61,INEFICIENTE
487.04,True,34.0,Casa,6.31,INEFICIENTE
166.49,True,11.0,Casa,1.96,INEFICIENTE
600.67,True,32.0,Casa,6.96,INEFICIENTE
347.54,True,13.0,Casa,4.56,INEFICIENTE
153.72,True,15.0,Casa,0.25,INEFICIENTE
115.64,True,8.0,Casa,1.29,INEFICIENTE
69.17,True,5.0,Casa,0.05,MODERADO
56.83,True,5.0,Casa,0.05,EFICIENTE
85.95,True,4.0,Casa,0.44,INEFICIENTE
245.08,True,21.0,Casa,3.15,INEFICIENTE
122.97,True,16.0,Casa,0.48,INEFICIENTE
53.52,True,6.0,Casa,0.12,EFICIENTE
433.32,True,31.0,Casa,4.72,INEFICIENTE
317.8,True,10.0,Casa,4.56,INEFICIENTE
112.22,True,8.0,Casa,0.45,INEFICIENTE
214.84,True,8.0,Casa,0.62,INEFICIENTE
120.06,True,13.0,Casa,1.06,INEFICIENTE
134.99,True,11.0,Casa,1.27,INEFICIENTE
106.25,True,9.0,Casa,0.51,INEFICIENTE
133.7,True,19.0,Casa,0.5,INEFICIENTE
392.47,True,23.0,Casa,4.37,INEFICIENTE
117.51,True,2.0,Casa,1.97,INEFICIENTE
226.47,True,20.0,Casa,2.39,INEFICIENTE
14.38,True,2.0,Casa,0.0,EFICIENTE
67.96,True,6.0,Casa,0.1,MODERADO
538.87,True,28.0,Casa,6.55,INEFICIENTE
90.42,True,7.0,Casa,0.0,MODERADO
333.09,True,18.0,Casa,3.5,INEFICIENTE
97.88,True,8.0,Casa,0.09,MODERADO
119.41,True,19.0,Casa,0.6,INEFICIENTE
120.15,True,8.0,Casa,0.95,INEFICIENTE
304.27,True,19.0,Casa,4.12,INEFICIENTE
173.03,True,12.0,Casa,0.2,INEFICIENTE
210.49,True,12.0,Casa,1.37,INEFICIENTE
299.65,True,12.0,Casa,2.74,INEFICIENTE
231.56,True,12.0,Casa,3.12,INEFICIENTE
232.24,True,17.0,Casa,1.48,INEFICIENTE
105.91,True,9.0,Casa,0.51,INEFICIENTE
272.34,True,16.0,Casa,3.01,INEFICIENTE
196.68,True,17.0,Casa,2.02,INEFICIENTE
471.64,True,22.0,Casa,7.06,INEFICIENTE
105.07,True,11.0,Casa,0.46,MODERADO
354.56,True,24.0,Casa,4.9,INEFICIENTE
489.08,True,29.0,Casa,7.61,INEFICIENTE
282.33,True,6.0,Casa,4.93,INEFICIENTE
198.06,True,17.0,Casa,2.07,INEFICIENTE
233.21,True,24.0,Casa,2.6,INEFICIENTE
551.73,True,23.0,Casa,8.91,INEFICIENTE
164.02,True,15.0,Casa,1.08,INEFICIENTE
184.73,True,13.0,Casa,0.87,INEFICIENTE
307.64,True,11.0,Casa,1.89,INEFICIENTE
99.75,True,6.0,Casa,1.05,INEFICIENTE
168.33,True,20.0,Casa,0.59,INEFICIENTE
57.77,True,5.0,Casa,0.03,MODERADO
166.9,True,16.0,Casa,0.54,INEFICIENTE
166.62,True,6.0,Casa,1.15,INEFICIENTE
367.98,True,13.0,Casa,4.49,INEFICIENTE
292.41,True,22.0,Casa,1.7,INEFICIENTE
153.32,True,10.0,Casa,0.17,INEFICIENTE
82.32,True,8.0,Casa,0.95,MODERADO
517.34,True,17.0,Casa,4.4,INEFICIENTE
353.66,True,20.0,Casa,3.79,INEFICIENTE
891.56,True,16.0,Casa,13.77,INEFICIENTE
120.24,True,11.0,Casa,0.11,INEFICIENTE
286.76,True,12.0,Casa,1.07,INEFICIENTE
140.72,True,20.0,Casa,0.48,INEFICIENTE
135.88,True,9.0,Casa,1.08,INEFICIENTE
404.43,True,19.0,Casa,5.13,INEFICIENTE
244.96,True,14.0,Casa,2.86,INEFICIENTE
171.77,True,18.0,Casa,1.74,INEFICIENTE
430.05,True,22.0,Casa,5.59,INEFICIENTE
239.48,True,16.0,Casa,2.48,INEFICIENTE
132.12,True,11.0,Casa,0.17,INEFICIENTE
223.48,True,6.0,Casa,2.56,INEFICIENTE
196.76,True,16.0,Casa,1.17,INEFICIENTE
107.49,True,10.0,Casa,0.74,INEFICIENTE
202.92,True,4.0,Casa,3.08,INEFICIENTE
54.14,True,5.0,Casa,0.11,EFICIENTE
200.68,True,9.0,Casa,2.19,INEFICIENTE
209.74,True,12.0,Casa,3.15,INEFICIENTE
214.24,True,10.0,Casa,2.55,INEFICIENTE
295.03,True,14.0,Casa,4.76,INEFICIENTE
134.67,True,6.0,Casa,2.03,INEFICIENTE
230.71,True,20.0,Otro,2.23,INEFICIENTE
219.06,True,18.0,Casa,2.17,INEFICIENTE
112.88,True,13.0,Casa,0.38,MODERADO
150.94,True,13.0,Casa,1.57,INEFICIENTE
233.57,True,16.0,Casa,3.21,INEFICIENTE
161.38,True,11.0,Casa,1.81,INEFICIENTE
153.17,True,19.0,Casa,0.52,INEFICIENTE
92.44,True,7.0,Casa,0.23,INEFICIENTE
145.32,True,12.0,Casa,0.23,INEFICIENTE
231.83,True,18.0,Casa,0.49,INEFICIENTE
189.1,True,20.0,Casa,0.76,INEFICIENTE
181.89,True,17.0,Casa,0.72,INEFICIENTE
182.61,True,12.0,Casa,1.13,INEFICIENTE
115.4,True,14.0,Casa,0.29,INEFICIENTE
195.98,True,17.0,Casa,0.6,INEFICIENTE
75.58,True,3.0,Casa,0.08,MODERADO
236.73,True,19.0,Casa,2.38,INEFICIENTE
92.26,True,13.0,Casa,0.31,MODERADO
78.87,True,10.0,Casa,0.21,MODERADO
304.4,True,28.0,Casa,1.48,INEFICIENTE
48.09,True,7.0,Casa,0.02,EFICIENTE
96.6,True,13.0,Casa,0.23,MODERADO
54.95,True,9.0,Vivienda_compartida,0.11,EFICIENTE
145.86,True,14.0,Casa,0.75,INEFICIENTE
183.15,True,7.0,Casa,0.99,INEFICIENTE
156.21,True,11.0,Casa,0.77,INEFICIENTE
135.27,True,17.0,Casa,0.76,INEFICIENTE
135.33,True,9.0,Casa,0.34,INEFICIENTE
106.74,True,14.0,Casa,0.26,MODERADO
134.42,True,11.0,Casa,0.59,INEFICIENTE
407.33,True,31.0,Casa,5.52,INEFICIENTE
213.91,True,33.0,Casa,1.1,INEFICIENTE
176.98,True,25.0,Casa,0.45,INEFICIENTE
69.33,True,5.0,Casa,0.08,MODERADO
115.44,True,12.0,Casa,0.3,INEFICIENTE
43.64,True,1.0,Casa,0.0,MODERADO
73.3,True,8.0,Casa,0.1,EFICIENTE
79.4,True,8.0,Casa,0.35,MODERADO
120.23,True,15.0,Casa,0.35,INEFICIENTE
234.51,True,19.0,Casa,3.53,INEFICIENTE
75.18,True,9.0,Casa,0.05,EFICIENTE
65.61,True,4.0,Casa,0.11,MODERADO
239.34,True,11.0,Casa,0.69,INEFICIENTE
59.43,True,5.0,Casa,0.0,MODERADO
101.42,True,8.0,Casa,0.42,INEFICIENTE
250.24,True,23.0,Casa,3.39,INEFICIENTE
197.86,True,24.0,Casa,2.31,INEFICIENTE
25.08,True,3.0,Casa,0.0,EFICIENTE
162.51,True,22.0,Casa,0.82,INEFICIENTE
316.22,True,27.0,Casa,1.72,INEFICIENTE
99.95,True,8.0,Casa,0.12,MODERADO
84.5,True,14.0,Casa,0.16,MODERADO
37.08,True,3.0,Casa,0.0,EFICIENTE
117.02,True,11.0,Casa,0.08,INEFICIENTE
142.47,True,20.0,Casa,0.35,INEFICIENTE
58.43,True,6.0,Casa,0.29,MODERADO
59.13,True,11.0,Casa,0.03,EFICIENTE
154.19,True,24.0,Casa,0.83,INEFICIENTE
83.85,True,12.0,Casa,0.08,MODERADO
221.33,True,22.0,Casa,0.5,INEFICIENTE
168.42,True,20.0,Casa,0.31,INEFICIENTE
83.42,True,8.0,Casa,0.16,MODERADO
123.41,True,14.0,Casa,0.06,MODERADO
167.44,True,8.0,Casa,0.69,INEFICIENTE
8.43,True,5.0,Casa,0.04,EFICIENTE
126.82,True,10.0,Casa,0.24,INEFICIENTE
118.97,True,8.0,Casa,0.39,INEFICIENTE
45.75,True,5.0,Casa,0.11,EFICIENTE
74.83,True,8.0,Casa,0.11,EFICIENTE
146.99,True,10.0,Casa,0.28,INEFICIENTE
94.98,True,16.0,Casa,0.24,MODERADO
122.33,True,16.0,Casa,0.67,INEFICIENTE
64.02,True,9.0,Casa,0.13,EFICIENTE
175.85,True,8.0,Casa,1.15,INEFICIENTE
86.55,True,7.0,Casa,0.46,INEFICIENTE
85.32,True,10.0,Casa,0.32,MODERADO
161.72,True,11.0,Casa,0.15,INEFICIENTE
203.67,True,17.0,Casa,1.68,INEFICIENTE
150.98,True,15.0,Casa,0.79,INEFICIENTE
69.82,True,9.0,Casa,0.07,EFICIENTE
59.19,True,8.0,Casa,0.12,EFICIENTE
129.85,True,13.0,Casa,0.49,INEFICIENTE
42.06,True,2.0,Casa,0.38,MODERADO
146.08,True,16.0,Casa,0.74,INEFICIENTE
212.19,True,20.0,Casa,1.82,INEFICIENTE
64.15,True,8.0,Casa,0.19,MODERADO
122.48,True,12.0,Casa,0.92,INEFICIENTE
99.56,True,9.0,Casa,0.38,INEFICIENTE
187.11,True,30.0,Casa,0.18,INEFICIENTE
168.88,True,16.0,Casa,1.12,INEFICIENTE
118.58,True,7.0,Casa,0.96,INEFICIENTE
51.42,True,5.0,Casa,0.02,EFICIENTE
106.24,True,8.0,Casa,0.13,MODERADO
87.42,True,33.0,Casa,0.17,MODERADO
20.93,True,3.0,Casa,0.0,EFICIENTE
110.92,True,16.0,Casa,0.44,MODERADO
131.83,True,10.0,Casa,0.11,INEFICIENTE
106.96,True,3.0,Casa,0.0,INEFICIENTE
160.93,True,11.0,Casa,0.3,INEFICIENTE
73.42,True,7.0,Casa,0.32,MODERADO
64.68,True,10.0,Casa,0.05,EFICIENTE
60.41,True,6.0,Casa,0.02,EFICIENTE
87.01,True,11.0,Casa,0.3,MODERADO
105.16,True,11.0,Casa,0.25,MODERADO
75.34,True,5.0,Casa,0.95,INEFICIENTE
117.6,True,7.0,Casa,0.3,INEFICIENTE
134.4,True,12.0,Casa,0.56,INEFICIENTE
119.61,True,15.0,Casa,0.36,INEFICIENTE
90.33,True,15.0,Casa,0.15,MODERADO
105.79,True,4.0,Casa,0.08,INEFICIENTE
56.74,True,5.0,Casa,0.27,MODERADO
96.75,True,5.0,Casa,0.37,INEFICIENTE
68.43,True,4.0,Casa,0.03,MODERADO
54.86,True,8.0,Casa,0.12,EFICIENTE
3.01,True,3.0,Casa,0.0,EFICIENTE
82.49,True,9.0,Vivienda_compartida,0.26,MODERADO
89.54,True,3.0,Casa,0.0,INEFICIENTE
544.24,True,30.0,Casa,0.27,INEFICIENTE
278.77,True,28.0,Casa,2.42,INEFICIENTE
145.11,True,16.0,Casa,0.32,INEFICIENTE
118.77,True,8.0,Casa,0.02,INEFICIENTE
152.08,True,13.0,Casa,0.67,INEFICIENTE
105.45,True,12.0,Casa,0.33,MODERADO
105.96,True,5.0,Casa,0.46,INEFICIENTE
90.77,True,12.0,Casa,0.12,MODERADO
5.87,True,1.0,Casa,0.0,EFICIENTE
116.47,True,14.0,Casa,0.47,INEFICIENTE
92.76,True,8.0,Casa,0.11,MODERADO
134.99,True,23.0,Casa,0.45,INEFICIENTE
77.12,True,9.0,Casa,0.13,EFICIENTE
169.91,True,16.0,Casa,1.52,INEFICIENTE
321.66,True,20.0,Casa,1.26,INEFICIENTE
198.18,True,23.0,Casa,1.56,INEFICIENTE
80.69,True,9.0,Casa,0.11,EFICIENTE
86.55,True,7.0,Casa,0.0,MODERADO
138.91,True,10.0,Casa,0.06,INEFICIENTE
73.23,True,10.0,Casa,0.16,EFICIENTE
106.85,True,12.0,Casa,0.36,MODERADO
118.63,True,7.0,Casa,0.08,INEFICIENTE
72.27,True,7.0,Casa,0.08,MODERADO
133.28,True,11.0,Casa,0.9,INEFICIENTE
124.98,True,8.0,Casa,0.69,INEFICIENTE
76.6,True,5.0,Casa,0.04,MODERADO
163.45,True,12.0,Casa,0.29,INEFICIENTE
77.1,True,6.0,Casa,0.34,MODERADO
179.36,True,11.0,Casa,2.4,INEFICIENTE
134.08,True,15.0,Casa,0.97,INEFICIENTE
172.68,True,13.0,Casa,0.84,INEFICIENTE
140.82,True,16.0,Casa,0.95,INEFICIENTE
89.54,True,4.0,Casa,0.23,INEFICIENTE
110.63,True,11.0,Casa,0.37,MODERADO
151.02,True,9.0,Casa,1.09,INEFICIENTE
141.18,True,12.0,Casa,0.34,INEFICIENTE
150.44,True,16.0,Casa,0.42,INEFICIENTE
122.45,True,14.0,Casa,0.73,INEFICIENTE
100.07,True,8.0,Casa,0.12,MODERADO
91.33,True,6.0,Casa,0.11,MODERADO
134.45,True,13.0,Casa,0.75,INEFICIENTE
124.3,True,9.0,Casa,1.09,INEFICIENTE
116.91,True,9.0,Casa,0.19,INEFICIENTE
109.87,True,10.0,Casa,0.16,MODERADO
88.56,True,13.0,Casa,0.13,MODERADO
92.37,True,9.0,Casa,0.34,INEFICIENTE
88.66,True,7.0,Casa,0.17,MODERADO
70.41,True,5.0,Casa,0.0,MODERADO
142.77,True,17.0,Casa,0.38,INEFICIENTE
147.97,True,10.0,Casa,0.68,INEFICIENTE
99.67,True,7.0,Casa,0.0,MODERADO
109.22,True,20.0,Casa,0.51,MODERADO
69.84,True,7.0,Casa,0.26,MODERADO
107.1,True,7.0,Casa,0.38,INEFICIENTE
79.35,True,13.0,Casa,0.14,EFICIENTE
91.51,True,7.0,Casa,0.25,INEFICIENTE
406.96,True,9.0,Casa,4.0,INEFICIENTE
201.7,True,20.0,Casa,1.22,INEFICIENTE
231.46,True,12.0,Casa,0.49,INEFICIENTE
61.5,True,5.0,Casa,0.05,MODERADO
67.43,True,9.0,Casa,0.22,MODERADO
79.62,True,8.0,Casa,0.21,MODERADO
184.38,True,19.0,Casa,1.08,INEFICIENTE
85.95,True,7.0,Casa,0.23,INEFICIENTE
130.04,True,17.0,Casa,1.3,INEFICIENTE
103.37,True,6.0,Casa,0.19,INEFICIENTE
135.73,True,12.0,Casa,0.41,INEFICIENTE
64.21,True,8.0,Vivienda_compartida,0.28,MODERADO
88.61,True,3.0,Casa,0.13,INEFICIENTE
134.46,True,13.0,Casa,0.26,INEFICIENTE
186.75,True,21.0,Casa,0.9,INEFICIENTE
108.65,True,28.0,Casa,0.15,MODERADO
114.4,True,9.0,Casa,0.34,INEFICIENTE
82.33,True,13.0,Casa,0.26,MODERADO
57.88,True,8.0,Casa,0.35,MODERADO
83.95,True,9.0,Casa,0.29,MODERADO
89.93,True,11.0,Casa,0.72,INEFICIENTE
174.75,True,17.0,Casa,1.02,INEFICIENTE
92.21,True,14.0,Casa,0.09,MODERADO
833.67,True,23.0,Casa,11.4,INEFICIENTE
90.38,True,14.0,Casa,0.28,MODERADO
71.07,True,6.0,Casa,0.31,MODERADO
132.92,True,7.0,Casa,0.69,INEFICIENTE
482.99,True,24.0,Casa,4.42,INEFICIENTE
194.43,True,8.0,Casa,1.6,INEFICIENTE
285.32,True,10.0,Casa,0.93,INEFICIENTE
97.86,True,11.0,Casa,0.5,MODERADO
119.54,True,8.0,Casa,0.15,INEFICIENTE
245.56,True,15.0,Casa,0.2,INEFICIENTE
87.74,True,15.0,Casa,0.37,MODERADO
174.6,True,15.0,Casa,0.31,INEFICIENTE
49.02,True,8.0,Casa,0.19,EFICIENTE
190.9,True,16.0,Casa,0.25,INEFICIENTE
35.36,True,2.0,Casa,0.0,EFICIENTE
219.48,True,16.0,Casa,1.63,INEFICIENTE
229.6,True,23.0,Casa,2.66,INEFICIENTE
96.31,True,11.0,Casa,0.58,MODERADO
571.96,True,38.0,Casa,6.37,INEFICIENTE
71.96,True,11.0,Casa,0.1,EFICIENTE
138.69,True,12.0,Casa,0.46,INEFICIENTE
81.98,True,8.0,Casa,0.24,MODERADO
154.77,True,7.0,Casa,0.99,INEFICIENTE
112.52,True,5.0,Casa,0.2,INEFICIENTE
226.22,True,14.0,Casa,0.54,INEFICIENTE
19.82,True,3.0,Casa,0.0,EFICIENTE
81.6,True,11.0,Casa,0.47,MODERADO
89.27,True,8.0,Casa,0.36,INEFICIENTE
75.41,True,4.0,Casa,0.0,MODERADO
194.83,True,11.0,Casa,0.56,INEFICIENTE
135.69,True,18.0,Casa,0.44,INEFICIENTE
97.93,True,8.0,Casa,0.12,MODERADO
73.38,True,13.0,Casa,0.28,MODERADO
136.02,True,15.0,Casa,1.08,INEFICIENTE
171.01,True,9.0,Casa,0.47,INEFICIENTE
205.25,True,16.0,Casa,1.36,INEFICIENTE
157.85,True,15.0,Casa,1.37,INEFICIENTE
137.59,True,8.0,Casa,0.91,INEFICIENTE
92.57,True,9.0,Casa,0.12,MODERADO
135.76,True,12.0,Casa,0.95,INEFICIENTE
83.83,True,10.0,Casa,0.29,MODERADO
277.15,True,14.0,Casa,1.66,INEFICIENTE
96.59,True,15.0,Casa,0.26,MODERADO
78.13,True,8.0,Casa,0.07,EFICIENTE
56.04,True,6.0,Casa,0.0,EFICIENTE
52.94,True,5.0,Casa,0.05,EFICIENTE
157.85,True,19.0,Casa,1.0,INEFICIENTE
91.76,True,6.0,Casa,0.23,INEFICIENTE
172.51,True,19.0,Casa,0.46,INEFICIENTE
83.05,True,19.0,Casa,0.33,MODERADO
120.88,True,16.0,Casa,0.72,INEFICIENTE
26.74,True,2.0,Casa,0.0,EFICIENTE
156.4,True,12.0,Casa,0.41,INEFICIENTE
101.99,True,10.0,Casa,0.14,MODERADO
72.32,True,9.0,Casa,0.12,EFICIENTE
314.6,True,33.0,Casa,3.22,INEFICIENTE
94.85,True,9.0,Casa,0.51,INEFICIENTE
156.0,True,23.0,Casa,1.11,INEFICIENTE
